IntersectionId,PanoramaId,Borough,Long,Lat,URL,TrafficSignal,ImageDate,n_decoders,public_median,private_median
AXkw5Vt62iuwklCl-rNj,ZUjkKYe8JIzzESUWYSTw1w,Brooklyn,-73.9473460004176,40.5885069995984,https://www.google.com/maps/@?api=1&map_action=pano&pano=ZUjkKYe8JIzzESUWYSTw1w,,2019-10,3,0.0,0.0
AXkw5VtV2iuwklCl-rNi,KZ68Yu_YzXvjTFDwfJrtOQ,Brooklyn,-73.9490230004111,40.5973489999564,https://www.google.com/maps/@?api=1&map_action=pano&pano=KZ68Yu_YzXvjTFDwfJrtOQ,,2019-10,3,0.0,0.0
AXkw5Vuq2iuwklCl-rNk,jR2DkSgXUn5tNtFl59pcLQ,Brooklyn,-73.9467479998203,40.585351999795,https://www.google.com/maps/@?api=1&map_action=pano&pano=jR2DkSgXUn5tNtFl59pcLQ,,2019-10,3,0.0,0.0
AXkw5Vvc2iuwklCl-rNl,EJ0wztquv472uZg7AGokcw,Brooklyn,-73.9467930000968,40.585594000163,https://www.google.com/maps/@?api=1&map_action=pano&pano=EJ0wztquv472uZg7AGokcw,,2019-10,3,0.0,0.0
AXkw5Vw82iuwklCl-rNm,kBWqx3enq5pVoSIwMDA5eg,Brooklyn,-73.8988349999353,40.6775319996021,https://www.google.com/maps/@?api=1&map_action=pano&pano=kBWqx3enq5pVoSIwMDA5eg,,2019-11,3,0.0,2.0
AXkw5Vw_2iuwklCl-rNn,Eb8aTg9tICrHFsf_3zg1og,Brooklyn,-73.913145999788,40.6410350000652,https://www.google.com/maps/@?api=1&map_action=pano&pano=Eb8aTg9tICrHFsf_3zg1og,,2020-11,3,0.0,0.0
AXkw5Vxr2iuwklCl-rNo,ZHJTWfsV0Rit9cXdvkIqyg,Brooklyn,-73.9096240001475,40.6378719998929,https://www.google.com/maps/@?api=1&map_action=pano&pano=ZHJTWfsV0Rit9cXdvkIqyg,,2018-06,3,0.0,1.0
AXkw5Vz-2iuwklCl-rNv,hNhLO7XNMrRQ7590yVJ9RA,Brooklyn,-73.8987155996452,40.6280747000874,https://www.google.com/maps/@?api=1&map_action=pano&pano=hNhLO7XNMrRQ7590yVJ9RA,,2019-10,3,0.0,0.0
AXkw5VzA2iuwklCl-rNs,az2QZUkLvxBzdASMvJEgnw,Brooklyn,-73.9522580003064,40.6359429999695,https://www.google.com/maps/@?api=1&map_action=pano&pano=az2QZUkLvxBzdASMvJEgnw,,2020-11,3,0.0,0.0
AXkw5Vzj2iuwklCl-rNu,KGlElw8kZn0eOjst_RH-DQ,Brooklyn,-73.9451230004261,40.6364479998754,https://www.google.com/maps/@?api=1&map_action=pano&pano=KGlElw8kZn0eOjst_RH-DQ,,2020-11,3,0.0,2.0
AXkw5W-FLVwDtjXR1g21,NxSW2d26k5XFZu1NzJ5WpA,Brooklyn,-73.861718499709,40.6612782995539,https://www.google.com/maps/@?api=1&map_action=pano&pano=NxSW2d26k5XFZu1NzJ5WpA,,2020-11,3,0.0,1.0
AXkw5W-W2iuwklCl-rPt,0iXQfEhALAuxwY0VNGhPBQ,Brooklyn,-73.9199679996235,40.6583980003675,https://www.google.com/maps/@?api=1&map_action=pano&pano=0iXQfEhALAuxwY0VNGhPBQ,,2019-05,3,0.0,3.0
AXkw5W-nLVwDtjXR1g22,HiA2vyWcseg3LPd0Z_cN_Q,Brooklyn,-73.933099999965,40.6226939996284,https://www.google.com/maps/@?api=1&map_action=pano&pano=HiA2vyWcseg3LPd0Z_cN_Q,,2019-10,3,0.0,2.0
AXkw5W0H2iuwklCl-rPb,cdyFO8uoTo63wVKv5JH2gQ,Brooklyn,-73.9207640003583,40.6580090004151,https://www.google.com/maps/@?api=1&map_action=pano&pano=cdyFO8uoTo63wVKv5JH2gQ,,2019-05,3,0.0,0.0
AXkw5W0s2iuwklCl-rPc,cdyFO8uoTo63wVKv5JH2gQ,Brooklyn,-73.9206297001006,40.6578881998806,https://www.google.com/maps/@?api=1&map_action=pano&pano=cdyFO8uoTo63wVKv5JH2gQ,,2019-05,3,0.0,0.0
AXkw5W0sLVwDtjXR1g2l,IUIVm6K5zjol7BgQK5btbw,Brooklyn,-73.869958199811,40.6597308001363,https://www.google.com/maps/@?api=1&map_action=pano&pano=IUIVm6K5zjol7BgQK5btbw,,2018-06,3,0.0,1.0
AXkw5W13LVwDtjXR1g2n,yqbl3QkgQlkD1y15kVJWig,Brooklyn,-73.8862486002926,40.6528451004211,https://www.google.com/maps/@?api=1&map_action=pano&pano=yqbl3QkgQlkD1y15kVJWig,,2020-11,3,0.0,0.0
AXkw5W1OLVwDtjXR1g2m,Yt-99X9QvL_tFW70rBMSIg,Brooklyn,-73.8855303000832,40.6531600996589,https://www.google.com/maps/@?api=1&map_action=pano&pano=Yt-99X9QvL_tFW70rBMSIg,,2018-06,3,0.0,1.0
AXkw5W1P2iuwklCl-rPd,HJX5pfac7-lREF66ETsb8Q,Brooklyn,-73.9167886003136,40.6544494001197,https://www.google.com/maps/@?api=1&map_action=pano&pano=HJX5pfac7-lREF66ETsb8Q,,2018-08,3,0.0,2.0
AXkw5W1v2iuwklCl-rPe,0kLXn5b4kN5h_nJhkh3kLw,Brooklyn,-73.9164060997617,40.6541050002456,https://www.google.com/maps/@?api=1&map_action=pano&pano=0kLXn5b4kN5h_nJhkh3kLw,,2019-06,3,0.0,1.0
AXkw5W2S2iuwklCl-rPf,dW1_bWM7mT6yO-j_Lo6nlw,Brooklyn,-73.9088300004042,40.6472980002026,https://www.google.com/maps/@?api=1&map_action=pano&pano=dW1_bWM7mT6yO-j_Lo6nlw,,2018-08,3,0.0,0.0
AXkw5W2tLVwDtjXR1g2o,xe7ys_A2bmCN89ur8rojOw,Brooklyn,-73.886404100269,40.6527757995635,https://www.google.com/maps/@?api=1&map_action=pano&pano=xe7ys_A2bmCN89ur8rojOw,,2019-05,3,0.0,0.0
AXkw5W352iuwklCl-rPi,dicUdS21lpe1HVT-d0HWtg,Brooklyn,-73.9188629999275,40.6563050000757,https://www.google.com/maps/@?api=1&map_action=pano&pano=dicUdS21lpe1HVT-d0HWtg,,2019-05,3,0.0,0.0
AXkw5W3PLVwDtjXR1g2p,FZvDeX6W-6Dsy4ZNdSRnvQ,Brooklyn,-73.8861439003207,40.6527367995637,https://www.google.com/maps/@?api=1&map_action=pano&pano=FZvDeX6W-6Dsy4ZNdSRnvQ,,2019-10,3,0.0,0.0
AXkw5W3X2iuwklCl-rPh,ddgjM8dHjXFAAd5Wc8Vkgw,Brooklyn,-73.9261390000148,40.662831999797,https://www.google.com/maps/@?api=1&map_action=pano&pano=ddgjM8dHjXFAAd5Wc8Vkgw,,2019-05,3,0.0,0.0
AXkw5W43LVwDtjXR1g2s,B3gG8Ow3COAN3AGzqlTYow,Brooklyn,-73.9006700000205,40.6436599997093,https://www.google.com/maps/@?api=1&map_action=pano&pano=B3gG8Ow3COAN3AGzqlTYow,,2018-06,3,0.0,1.0
AXkw5W482iuwklCl-rPk,8qEw8RE4FAjM4GLd9GkSzw,Brooklyn,-73.9273940003328,40.6650749998115,https://www.google.com/maps/@?api=1&map_action=pano&pano=8qEw8RE4FAjM4GLd9GkSzw,,2020-11,3,0.0,2.0
AXkw5W4XLVwDtjXR1g2r,t2OXtCsS4nwKuw9QG_u_LQ,Brooklyn,-73.9059719999078,40.6402380001836,https://www.google.com/maps/@?api=1&map_action=pano&pano=t2OXtCsS4nwKuw9QG_u_LQ,,2019-11,3,0.0,3.0
AXkw5W4c2iuwklCl-rPj,N8lPTcbIjZKeldI5H_WwCw,Brooklyn,-73.9243199997682,40.6612030002183,https://www.google.com/maps/@?api=1&map_action=pano&pano=N8lPTcbIjZKeldI5H_WwCw,,2019-05,3,0.0,1.0
AXkw5W57LVwDtjXR1g2u,AHZCgTrYcrnrtPn4sd7G8Q,Brooklyn,-73.8797869003452,40.6556190997417,https://www.google.com/maps/@?api=1&map_action=pano&pano=AHZCgTrYcrnrtPn4sd7G8Q,,2018-06,3,0.0,0.0
AXkw5W5XLVwDtjXR1g2t,TNZWZlyAkFPuX34EnimYSg,Brooklyn,-73.9382879999912,40.6193290000334,https://www.google.com/maps/@?api=1&map_action=pano&pano=TNZWZlyAkFPuX34EnimYSg,,2011-08,3,0.0,0.0
AXkw5W5_2iuwklCl-rPm,pMESW4nj72McSYrBlA4PaA,Brooklyn,-73.9023449999218,40.6425760000824,https://www.google.com/maps/@?api=1&map_action=pano&pano=pMESW4nj72McSYrBlA4PaA,,2018-06,3,0.0,0.0
AXkw5W5b2iuwklCl-rPl,n29grHqpxzB6Ppq17tiLhw,Brooklyn,-73.9056549996785,40.6455489995867,https://www.google.com/maps/@?api=1&map_action=pano&pano=n29grHqpxzB6Ppq17tiLhw,,2018-06,3,0.0,0.0
AXkw5W6cLVwDtjXR1g2v,dF-IlRLYar4WnPzWDoQ0cA,Brooklyn,-73.8796331000875,40.6555455999495,https://www.google.com/maps/@?api=1&map_action=pano&pano=dF-IlRLYar4WnPzWDoQ0cA,,2018-06,3,0.0,0.0
AXkw5W7B2iuwklCl-rPo,VQ-UTGuPCn30-j960aRx2w,Brooklyn,-73.9039880001461,40.6440519998,https://www.google.com/maps/@?api=1&map_action=pano&pano=VQ-UTGuPCn30-j960aRx2w,,2018-06,3,0.0,0.0
AXkw5W7HLVwDtjXR1g2w,dF-IlRLYar4WnPzWDoQ0cA,Brooklyn,-73.8797443003591,40.6554977002587,https://www.google.com/maps/@?api=1&map_action=pano&pano=dF-IlRLYar4WnPzWDoQ0cA,,2018-06,3,0.0,0.0
AXkw5W7r2iuwklCl-rPp,RUXaVEm7GSkZ3m5dzNAyAA,Brooklyn,-73.8980590001227,40.6387259997052,https://www.google.com/maps/@?api=1&map_action=pano&pano=RUXaVEm7GSkZ3m5dzNAyAA,,2016-06,3,0.0,2.0
AXkw5W83LVwDtjXR1g2z,oSrfwwtJC2kCPrVXeWAv9g,Brooklyn,-73.8724930999766,40.6587799001723,https://www.google.com/maps/@?api=1&map_action=pano&pano=oSrfwwtJC2kCPrVXeWAv9g,,2012-05,3,0.0,0.0
AXkw5W8P2iuwklCl-rPq,Fy3EHOKfbIQPa5TMqyG3qw,Brooklyn,-73.9205798003175,40.6589492002454,https://www.google.com/maps/@?api=1&map_action=pano&pano=Fy3EHOKfbIQPa5TMqyG3qw,,2019-05,3,0.0,5.0
AXkw5W8TLVwDtjXR1g2y,l3borcyCBY9tz870Vzt43A,Brooklyn,-73.8871813996018,40.6524552002473,https://www.google.com/maps/@?api=1&map_action=pano&pano=l3borcyCBY9tz870Vzt43A,,2018-06,3,0.0,2.0
AXkw5W8y2iuwklCl-rPr,S-ziKBcUDvODMYKbleZCTg,Brooklyn,-73.9204579997369,40.658840000066,https://www.google.com/maps/@?api=1&map_action=pano&pano=S-ziKBcUDvODMYKbleZCTg,,2019-05,3,0.0,0.0
AXkw5W9k2iuwklCl-rPs,S-ziKBcUDvODMYKbleZCTg,Brooklyn,-73.9203297995805,40.6587242995868,https://www.google.com/maps/@?api=1&map_action=pano&pano=S-ziKBcUDvODMYKbleZCTg,,2019-05,3,0.0,2.0
AXkw5W9oLVwDtjXR1g20,oSrfwwtJC2kCPrVXeWAv9g,Brooklyn,-73.8724114999907,40.6586682997023,https://www.google.com/maps/@?api=1&map_action=pano&pano=oSrfwwtJC2kCPrVXeWAv9g,,2012-05,3,0.0,0.0
AXkw5WAELVwDtjXR1g1T,Z_bu1CaZ-XGLLrqDlkiIsw,Brooklyn,-73.9206220001052,40.6510980000727,https://www.google.com/maps/@?api=1&map_action=pano&pano=Z_bu1CaZ-XGLLrqDlkiIsw,,2019-05,3,0.0,0.0
AXkw5WAM2iuwklCl-rOF,oD3KW2QyDw7bwvmG5HgQvQ,Brooklyn,-73.9280891996568,40.614668099853,https://www.google.com/maps/@?api=1&map_action=pano&pano=oD3KW2QyDw7bwvmG5HgQvQ,,2011-06,3,0.0,0.0
AXkw5WB6LVwDtjXR1g1W,zYx4LtJ6-kNm7QTX_WlijQ,Brooklyn,-73.9100510000536,40.6427089999204,https://www.google.com/maps/@?api=1&map_action=pano&pano=zYx4LtJ6-kNm7QTX_WlijQ,,2018-06,3,0.0,0.0
AXkw5WBWLVwDtjXR1g1V,Gi6UzNUbcFeyK831Hv1hww,Brooklyn,-73.902781000243,40.6350769996039,https://www.google.com/maps/@?api=1&map_action=pano&pano=Gi6UzNUbcFeyK831Hv1hww,,2018-08,3,0.0,0.0
AXkw5WBf2iuwklCl-rOH,_FEDNRwaLimA4j1QpgwvWQ,Brooklyn,-73.9405079998443,40.6066420004281,https://www.google.com/maps/@?api=1&map_action=pano&pano=_FEDNRwaLimA4j1QpgwvWQ,,2019-10,3,0.0,0.0
AXkw5WCB2iuwklCl-rOI,k84CgFgLFWy90z9YOdK0gQ,Brooklyn,-73.9288530001658,40.614168000353,https://www.google.com/maps/@?api=1&map_action=pano&pano=k84CgFgLFWy90z9YOdK0gQ,,2019-07,3,0.0,0.0
AXkw5WCdLVwDtjXR1g1X,T3Q7uCzKoPvdJofaT5aB2w,Brooklyn,-73.906742000343,40.6397360004161,https://www.google.com/maps/@?api=1&map_action=pano&pano=T3Q7uCzKoPvdJofaT5aB2w,,2018-06,3,0.0,0.0
AXkw5WCj2iuwklCl-rOJ,RavWQGlmidczLEdhP3dcQg,Brooklyn,-73.9302800003217,40.6132450000567,https://www.google.com/maps/@?api=1&map_action=pano&pano=RavWQGlmidczLEdhP3dcQg,,2019-07,3,0.0,0.0
AXkw5WE8LVwDtjXR1g1Z,ZrEaxb3SSUcgmQpKOX2nVw,Brooklyn,-73.9375370004322,40.6085569997058,https://www.google.com/maps/@?api=1&map_action=pano&pano=ZrEaxb3SSUcgmQpKOX2nVw,,2019-10,3,0.0,0.0
AXkw5WEaLVwDtjXR1g1Y,xGvKovEmKX6-bWIVRlwIRA,Brooklyn,-73.9382970004062,40.6080620002612,https://www.google.com/maps/@?api=1&map_action=pano&pano=xGvKovEmKX6-bWIVRlwIRA,,2019-10,3,0.0,0.0
AXkw5WEc2iuwklCl-rOK,uaTtGKNWcoBpB8XIqLLh2Q,Brooklyn,-73.9121240003223,40.644572200047,https://www.google.com/maps/@?api=1&map_action=pano&pano=uaTtGKNWcoBpB8XIqLLh2Q,,2018-06,3,0.0,5.0
AXkw5WF82iuwklCl-rON,fXD_kJy5aeU-GaGNmuxYmw,Brooklyn,-73.9207383004322,40.6521986002852,https://www.google.com/maps/@?api=1&map_action=pano&pano=fXD_kJy5aeU-GaGNmuxYmw,,2018-06,3,0.0,0.0
AXkw5WFC2iuwklCl-rOL,uaTtGKNWcoBpB8XIqLLh2Q,Brooklyn,-73.9120431998338,40.6444875000981,https://www.google.com/maps/@?api=1&map_action=pano&pano=uaTtGKNWcoBpB8XIqLLh2Q,,2018-06,3,0.0,5.0
AXkw5WFc2iuwklCl-rOM,xMbmOBdgcyY3YPTU6h2OWA,Brooklyn,-73.9084029995987,40.6412320001567,https://www.google.com/maps/@?api=1&map_action=pano&pano=xMbmOBdgcyY3YPTU6h2OWA,,2018-06,3,0.0,0.0
AXkw5WFlLVwDtjXR1g1a,b8oqNG6f6PeXPvxGttaPfw,Brooklyn,-73.9309980001576,40.6127840003813,https://www.google.com/maps/@?api=1&map_action=pano&pano=b8oqNG6f6PeXPvxGttaPfw,,2019-10,3,0.0,0.0
AXkw5WG72iuwklCl-rOP,PoRdPXwvhALu7k28W_wj3g,Brooklyn,-73.9020950000842,40.6355630004322,https://www.google.com/maps/@?api=1&map_action=pano&pano=PoRdPXwvhALu7k28W_wj3g,,2018-06,3,0.0,0.0
AXkw5WGELVwDtjXR1g1b,oEVlhYV5MNdZiX6yjHbj6Q,Brooklyn,-73.9397259997551,40.6071329996882,https://www.google.com/maps/@?api=1&map_action=pano&pano=oEVlhYV5MNdZiX6yjHbj6Q,,2019-10,3,0.0,0.0
AXkw5WGd2iuwklCl-rOO,X2yt5g2ETLdS4xb1LE7QzQ,Brooklyn,-73.8958169003296,40.6299195000849,https://www.google.com/maps/@?api=1&map_action=pano&pano=X2yt5g2ETLdS4xb1LE7QzQ,,2011-06,3,0.0,0.0
AXkw5WGpLVwDtjXR1g1c,wimKbbrr1jmvJYKGyBdyhw,Brooklyn,-73.9264010004058,40.6144790003057,https://www.google.com/maps/@?api=1&map_action=pano&pano=wimKbbrr1jmvJYKGyBdyhw,,2019-10,3,0.0,3.0
AXkw5WHcLVwDtjXR1g1d,DDHQhZLFae8bLLF1-DPbIw,Brooklyn,-73.9580414999152,40.7137705996335,https://www.google.com/maps/@?api=1&map_action=pano&pano=DDHQhZLFae8bLLF1-DPbIw,,2020-11,3,0.0,2.0
AXkw5WHl2iuwklCl-rOQ,SxxD6qvDwzsbNhey4uXcLA,Brooklyn,-73.967925999785,40.6317439996859,https://www.google.com/maps/@?api=1&map_action=pano&pano=SxxD6qvDwzsbNhey4uXcLA,,2020-11,3,0.0,1.0
AXkw5WIK2iuwklCl-rOR,6Mpr-jau1fXxL97WK2hhkA,Brooklyn,-73.969281000218,40.6310880000112,https://www.google.com/maps/@?api=1&map_action=pano&pano=6Mpr-jau1fXxL97WK2hhkA,,2020-11,3,0.0,0.0
AXkw5WIRLVwDtjXR1g1e,K9c8ILgwysh1_z3KvQsPQw,Brooklyn,-73.9754939998482,40.6715600002938,https://www.google.com/maps/@?api=1&map_action=pano&pano=K9c8ILgwysh1_z3KvQsPQw,,2020-11,3,0.0,0.0
AXkw5WIt2iuwklCl-rOS,HZQJuZ-2n1hqahdLZZUEzA,Brooklyn,-73.9725259996751,40.6471119997191,https://www.google.com/maps/@?api=1&map_action=pano&pano=HZQJuZ-2n1hqahdLZZUEzA,,2020-11,3,0.0,2.0
AXkw5WJf2iuwklCl-rOT,NQbOKNWDF_Osps2mG4gNlg,Brooklyn,-73.9622985001756,40.5942218998209,https://www.google.com/maps/@?api=1&map_action=pano&pano=NQbOKNWDF_Osps2mG4gNlg,,2019-10,3,0.0,0.0
AXkw5WKOLVwDtjXR1g1h,FUrSd06P7Rn__q5LQ0LGZw,Brooklyn,-73.9717990003236,40.6443760003522,https://www.google.com/maps/@?api=1&map_action=pano&pano=FUrSd06P7Rn__q5LQ0LGZw,,2020-11,3,0.0,0.0
AXkw5WKtLVwDtjXR1g1i,Ct-s6DrkiWxeaKpHVClj5w,Brooklyn,-73.9728359995817,40.6487240003124,https://www.google.com/maps/@?api=1&map_action=pano&pano=Ct-s6DrkiWxeaKpHVClj5w,,2020-11,3,0.0,1.0
AXkw5WLRLVwDtjXR1g1j,ALNHnGfs6WsWRnvjT00HPw,Brooklyn,-73.9726720001127,40.6484890002672,https://www.google.com/maps/@?api=1&map_action=pano&pano=ALNHnGfs6WsWRnvjT00HPw,,2020-11,3,0.0,0.0
AXkw5WLq2iuwklCl-rOW,kLy3BeAZKF7bcO_OkbSW5w,Brooklyn,-73.9198299995548,40.6072344000476,https://www.google.com/maps/@?api=1&map_action=pano&pano=kLy3BeAZKF7bcO_OkbSW5w,,2019-10,3,0.0,1.0
AXkw5WMFLVwDtjXR1g1k,kEa2Ns6TFhyKnf0gj9is5A,Brooklyn,-73.9646170000744,40.6064790001058,https://www.google.com/maps/@?api=1&map_action=pano&pano=kEa2Ns6TFhyKnf0gj9is5A,,2019-10,3,0.0,0.0
AXkw5WML2iuwklCl-rOX,GibFDf4MKwXtAqL1kkGzoQ,Brooklyn,-73.9385707000777,40.6242280002221,https://www.google.com/maps/@?api=1&map_action=pano&pano=GibFDf4MKwXtAqL1kkGzoQ,,2019-10,3,0.0,4.0
AXkw5WMyLVwDtjXR1g1l,LyedfZ41TewILfwICwLnbQ,Brooklyn,-73.9688940003578,40.6329169998197,https://www.google.com/maps/@?api=1&map_action=pano&pano=LyedfZ41TewILfwICwLnbQ,,2020-11,3,0.0,0.0
AXkw5WN3LVwDtjXR1g1n,ZVVFgFuMDT3vpv21El0pPg,Brooklyn,-73.9684949999443,40.6324459996832,https://www.google.com/maps/@?api=1&map_action=pano&pano=ZVVFgFuMDT3vpv21El0pPg,,2020-11,3,0.0,1.0
AXkw5WOeLVwDtjXR1g1o,L7Ja8bY0gb7CdoNW82RG1A,Brooklyn,-73.979360500087,40.6866914003879,https://www.google.com/maps/@?api=1&map_action=pano&pano=L7Ja8bY0gb7CdoNW82RG1A,,2020-11,3,0.0,1.0
AXkw5WPELVwDtjXR1g1p,quWo8HLPVr8Cj8FRGCjogA,Brooklyn,-73.9648160002582,40.6075289999634,https://www.google.com/maps/@?api=1&map_action=pano&pano=quWo8HLPVr8Cj8FRGCjogA,,2018-06,3,0.0,0.0
AXkw5WPn2iuwklCl-rOc,A9WFkyLTq1K0n3gOyNk6xg,Brooklyn,-73.9594510001635,40.6535750000862,https://www.google.com/maps/@?api=1&map_action=pano&pano=A9WFkyLTq1K0n3gOyNk6xg,,2020-11,3,0.0,0.0
AXkw5WPoLVwDtjXR1g1q,L0epQ4bmKut0bh7zbxkwWA,Brooklyn,-73.9662750000911,40.6152380002336,https://www.google.com/maps/@?api=1&map_action=pano&pano=L0epQ4bmKut0bh7zbxkwWA,,2019-10,3,0.0,0.0
AXkw5WQ5LVwDtjXR1g1s,iVY3d5QSI7dJOxJS0x3ORg,Brooklyn,-73.9693909998947,40.6335169996099,https://www.google.com/maps/@?api=1&map_action=pano&pano=iVY3d5QSI7dJOxJS0x3ORg,,2020-11,3,0.0,0.0
AXkw5WQJLVwDtjXR1g1r,-MHj0AjR97kq3Kq9wlj_5A,Brooklyn,-73.9719459999079,40.6451639998188,https://www.google.com/maps/@?api=1&map_action=pano&pano=-MHj0AjR97kq3Kq9wlj_5A,,2020-11,3,0.0,2.0
AXkw5WQx2iuwklCl-rOe,DPoUloXV0SiuS8qlIitVtA,Brooklyn,-73.9591509998187,40.652144999792,https://www.google.com/maps/@?api=1&map_action=pano&pano=DPoUloXV0SiuS8qlIitVtA,,2020-11,3,0.0,0.0
AXkw5WR92iuwklCl-rOg,iAPABG8qW96OUM3gMcxNhg,Brooklyn,-73.936128000207,40.621922,https://www.google.com/maps/@?api=1&map_action=pano&pano=iAPABG8qW96OUM3gMcxNhg,,2019-10,3,0.0,0.0
AXkw5WRiLVwDtjXR1g1t,YQto0NQ6WI_YsBcKosKi8A,Brooklyn,-73.9052000002798,40.6407290003431,https://www.google.com/maps/@?api=1&map_action=pano&pano=YQto0NQ6WI_YsBcKosKi8A,,2013-08,3,0.0,0.0
AXkw5WSd2iuwklCl-rOh,Zu_HLy091gCUccNnBnKWug,Brooklyn,-73.9606118000945,40.6601972002406,https://www.google.com/maps/@?api=1&map_action=pano&pano=Zu_HLy091gCUccNnBnKWug,,2020-11,3,0.0,0.0
AXkw5WTA2iuwklCl-rOi,dNvDcgBKUVmTycCf58zf8A,Brooklyn,-73.9589004999581,40.6511960999201,https://www.google.com/maps/@?api=1&map_action=pano&pano=dNvDcgBKUVmTycCf58zf8A,,2020-11,3,0.0,0.0
AXkw5WTFLVwDtjXR1g1w,gSxZS6YZyIolb3kvTxI9_Q,Brooklyn,-73.922828000212,40.656551999775,https://www.google.com/maps/@?api=1&map_action=pano&pano=gSxZS6YZyIolb3kvTxI9_Q,,2019-05,3,0.0,0.0
AXkw5WTg2iuwklCl-rOj,j8vCGtMR_wpp-kaa2LM5eg,Brooklyn,-73.9605523998733,40.659496399939,https://www.google.com/maps/@?api=1&map_action=pano&pano=j8vCGtMR_wpp-kaa2LM5eg,,2020-11,3,0.0,0.0
AXkw5WUB2iuwklCl-rOk,Y9BjNoXRfSg11LZ7hdsrOA,Brooklyn,-73.9445356001378,40.6298686002557,https://www.google.com/maps/@?api=1&map_action=pano&pano=Y9BjNoXRfSg11LZ7hdsrOA,,2019-10,3,0.0,0.0
AXkw5WUSLVwDtjXR1g1y,a_k14Swhbh2C7vZxkfZDTg,Brooklyn,-73.9202623000651,40.65425199983,https://www.google.com/maps/@?api=1&map_action=pano&pano=a_k14Swhbh2C7vZxkfZDTg,,2019-05,3,0.0,0.0
AXkw5WU_LVwDtjXR1g1z,cS45UMtiCPw6zH5Rk23jMw,Brooklyn,-73.9282819999143,40.6614469997793,https://www.google.com/maps/@?api=1&map_action=pano&pano=cS45UMtiCPw6zH5Rk23jMw,,2019-06,3,0.0,1.0
AXkw5WUk2iuwklCl-rOl,OIOwYtsLJueShmHUgKKYNA,Brooklyn,-73.9547387999556,40.639591400223,https://www.google.com/maps/@?api=1&map_action=pano&pano=OIOwYtsLJueShmHUgKKYNA,,2019-10,3,0.0,1.0
AXkw5WV7LVwDtjXR1g11,Q5ri3jlZV4uOMZV4mv5e7w,Brooklyn,-73.8903800003367,40.6289300003193,https://www.google.com/maps/@?api=1&map_action=pano&pano=Q5ri3jlZV4uOMZV4mv5e7w,,2018-06,3,0.0,0.0
AXkw5WVeLVwDtjXR1g10,_OCWo0zDPwPGjptpUWCueg,Brooklyn,-73.897465999756,40.6337769999087,https://www.google.com/maps/@?api=1&map_action=pano&pano=_OCWo0zDPwPGjptpUWCueg,,2018-06,3,0.0,1.0
AXkw5WWb2iuwklCl-rOo,MGrlMlDbtLbd8Gf-ugAD3w,Brooklyn,-73.9727120001587,40.6775298996852,https://www.google.com/maps/@?api=1&map_action=pano&pano=MGrlMlDbtLbd8Gf-ugAD3w,,2020-11,3,0.0,0.0
AXkw5WWbLVwDtjXR1g12,k-UzF69M5jHuoJ1nTJY7Aw,Brooklyn,-73.8942816002157,40.6309227999473,https://www.google.com/maps/@?api=1&map_action=pano&pano=k-UzF69M5jHuoJ1nTJY7Aw,,2018-08,3,0.0,0.0
AXkw5WX-2iuwklCl-rOr,2ONaf8W-ocFcpQoHQlChvw,Brooklyn,-73.9604917999566,40.6587803003706,https://www.google.com/maps/@?api=1&map_action=pano&pano=2ONaf8W-ocFcpQoHQlChvw,,2020-11,3,0.0,1.0
AXkw5WXBLVwDtjXR1g13,sEgv9M3-Oxpg5Zua2s10RA,Brooklyn,-73.8918259995702,40.6296490002013,https://www.google.com/maps/@?api=1&map_action=pano&pano=sEgv9M3-Oxpg5Zua2s10RA,,2018-06,3,0.0,0.0
AXkw5WXf2iuwklCl-rOq,fUeNWb58NCWJzb5orIYr3w,Brooklyn,-73.9735479002154,40.6786808997038,https://www.google.com/maps/@?api=1&map_action=pano&pano=fUeNWb58NCWJzb5orIYr3w,,2020-11,3,0.0,6.0
AXkw5WXiLVwDtjXR1g14,NGG5vOom3URt1bEB_TTVIQ,Brooklyn,-73.9210049997808,40.6549179999658,https://www.google.com/maps/@?api=1&map_action=pano&pano=NGG5vOom3URt1bEB_TTVIQ,,2019-05,3,0.0,0.0
AXkw5WYoLVwDtjXR1g16,Y9DaRnOvOtgU_zoGn3e6OQ,Brooklyn,-73.9298739995854,40.6639900001384,https://www.google.com/maps/@?api=1&map_action=pano&pano=Y9DaRnOvOtgU_zoGn3e6OQ,,2019-05,3,0.0,0.0
AXkw5WZ5LVwDtjXR1g18,TzFTboFsCNSkyu2PrZVMyw,Brooklyn,-73.9046269999361,40.6411019995577,https://www.google.com/maps/@?api=1&map_action=pano&pano=TzFTboFsCNSkyu2PrZVMyw,,2015-07,3,0.0,0.0
AXkw5WZKLVwDtjXR1g17,P-CsctxxLshG_HU8ylt5Bw,Brooklyn,-73.9080240001075,40.6440169999846,https://www.google.com/maps/@?api=1&map_action=pano&pano=P-CsctxxLshG_HU8ylt5Bw,,2019-08,3,0.0,5.0
AXkw5WZo2iuwklCl-rOu,IiNd-AeaswZMn7FBaTsdqw,Brooklyn,-73.9582559999144,40.6485319995522,https://www.google.com/maps/@?api=1&map_action=pano&pano=IiNd-AeaswZMn7FBaTsdqw,,2020-11,3,0.0,0.0
